,baby,badge,ball,baseball,bell,bike,binoculars,blind,bubble,cape,cheese,cigar,coconut,crayon,dart,donkey,drill,earplug,foam,freezer,goose,guitar,hair,handle,hat,heater,hole,honey,hose,lantern,lego,magnet,mailbox,makeup,marble,microphone,motorcycle,muffin,painting,pants,pear,perfume,petal,pie,puppet,rabbit,raincoat,saddle,sand,satellite,seagull,seahorse,shield,ski,skin,spaghetti,stair,submarine,sunflower,swan,switch,table,tea,teapot,thorn,tie,toast,treadmill,triangle,velcro,yogurt,zipper
goose,0.20708671054532224,0.22920972563295572,0.2272860589235537,0.1722273183676889,0.2801852990562772,0.12333800600802447,0.1358669893150808,0.23349058885178064,0.19073212731657008,0.13641442164027806,0.19304673439075393,0.10280795792009134,0.10155844272768089,0.1754202835193619,0.2083798865035883,0.12549988814591972,0.25240110380696723,0.10973618548054831,0.16631983084975033,0.15802826135984205,0.0,0.11699370594527858,0.20781849716502077,0.2372764544791408,0.22081864538587315,0.13770596756036624,0.20403375863654516,0.1966925263149144,0.13077707711649889,0.3720505698581964,0.1699045705440766,0.2001650830591707,0.14826874337641915,0.15728504848534042,0.21648527652105298,0.12923222552735325,0.11551719945872219,0.22354083019795035,0.18783755126375434,0.2780665594164643,0.2061158139625553,0.172228901756443,0.21194832834267296,0.20820382896190504,0.18018747586121164,0.17083737636306362,0.13708792101369072,0.22987308338477452,0.2913476722500222,0.20327836302703217,0.10554898080110009,0.13444950699047642,0.20772964987177012,0.08262103881992067,0.14315295926806626,0.10651282732705536,0.22349780101751782,0.19735730607097224,0.16069839766809568,0.1411615484628208,0.1203295833945921,0.1892480395027908,0.1798388208031354,0.18895327419201668,0.23855074357092665,0.20134066909028392,0.14027857582744763,0.23770022045453032,0.15126611959308978,0.11717032486774781,0.08761384114682513,0.16377532404055828
guitar,0.11858593368240344,0.18487173373273935,0.15663738273404582,0.10323855781016911,0.16882957728698378,0.07366640174906869,0.062398112578117226,0.10270304848506939,0.14694941804688721,0.09514900220078037,0.19567238323114045,0.015811272681712008,0.06823331352953621,0.025340470625974998,0.08129924203038419,0.06344298762266742,0.09866246760685504,0.02983622503311434,0.18776326924514797,0.15043870970664397,0.11699370594527858,0.0,0.0852675921823649,0.11329143728010094,0.13626771551871386,0.08828258860308691,0.1433606392847312,0.09892270114741941,0.12522241451935134,0.2144819928520082,0.07807277441478822,0.10805929384890389,0.07922832553058579,0.10539106019015032,0.10810810389318992,0.05711385461874052,0.045558903228359426,0.18934421981756022,0.07297494430557194,0.22338251586135438,0.0955241495988316,0.2291711832285328,0.12279500328981696,0.10449926374823615,0.1788632821006716,0.06141260845880636,0.02766271246256502,0.12866278406315812,0.18607133532752196,0.08471884635478844,0.06141260845880614,0.1011221276794283,0.14346330897802895,0.11517462815949464,0.10185376097950138,0.07146089261163602,0.13413912293188357,0.14207272121334513,0.10540737346902906,0.089143985974661,0.141725631799135,0.07892388319406729,0.07926612691185142,0.1201280274624944,0.11617472809897678,0.04663181766480762,0.11800575845600192,0.09660814031436837,0.026414119962946625,0.05901178353317771,0.04053263873724211,0.14441473610700295
hair,0.1728557053526365,0.2779714621678576,0.14289106022878573,0.11211721091161087,0.16794970566215617,0.1681886289389667,0.10472130163263527,0.16643830402250792,0.18480877015631614,0.154877152553485,0.24730845192431816,0.07057215508849335,0.1207663650561982,0.05972983858028269,0.17532367305622332,0.18634341578462166,0.1253928017451944,0.07045302440002865,0.14137652274363344,0.16162121189006895,0.20781849716502077,0.0852675921823649,0.0,0.11992552131525136,0.14105460748166765,0.10563417892421068,0.05808872949116761,0.08054992392008142,0.06880256275660446,0.2566237081874344,0.06562897576328408,0.18751886871323753,0.11846410104268301,0.1426912397769431,0.12377364901167287,0.06107676399222872,0.060633579513261315,0.18376422704016337,0.12474848728513754,0.28999468808853646,0.08875786403270913,0.23755257143454056,0.13485861070595873,0.14021469585089508,0.23771101983485887,0.11519075363521447,0.051310713486661164,0.1530122442609544,0.2546163099101795,0.11303386674553217,0.10406107758031136,0.05809337045808993,0.1790599402910772,0.19967637924172155,0.17040052186754184,0.13422507356101276,0.14348892805181024,0.18643971220299715,0.08990581489842342,0.09292115955005154,0.14559428763995885,0.10387436991144494,0.17148198679400795,0.21950745732671495,0.09407746234843195,0.09848603638722653,0.1544833032901044,0.12227555126896006,0.0735199427252411,0.04079805251012114,0.08901540574169786,0.19702425642486254
handle,0.16489781279730786,0.12490148923736577,0.08966918636231247,0.07706238690623746,0.0824091977038881,0.16837046437140768,0.029157374059261443,0.037128604148909394,0.0725698020911838,0.1818397890796325,0.17070658703385677,0.12339631365117276,0.12313502789919362,0.08592334718104422,0.08662286798114138,0.13736924373809611,0.11753016077216671,0.08221895188979644,0.20336328643831925,0.18792089065992557,0.2372764544791408,0.11329143728010094,0.11992552131525136,0.0,0.06987338749285377,0.08820100547329024,0.14453964050067158,0.05861894053351735,0.15943496969887516,0.06659302218528551,0.1420463092787304,0.04805365697233965,0.04940191585096576,0.127191174280327,0.0491138555115781,0.10237543319152587,0.057297001736214215,0.07825955584713185,0.09011884349700161,0.1264554184434753,0.14568954412463175,0.24630213787355826,0.04908974278652589,0.1580778231065061,0.1371805717329374,0.0613096773843389,0.10832480427466817,0.033094418481672605,0.07901219880948418,0.039086987869237255,0.06130967738433868,0.12369176571071383,0.08535358348611966,0.2050952982707167,0.12680391899584953,0.0915990580717736,0.13713195492996433,0.06718849719186748,0.04284663838442693,0.061299078358897585,0.18497991431432081,0.04495157030652375,0.12250330559479461,0.11152819345251697,0.10797164680715576,0.0908574968245921,0.13375729385318968,0.07201613147709907,0.05928069097904942,0.12288177282685575,0.1751000187799968,0.16436299671207155
hat,0.20574364154055724,0.15759472180032708,0.1867738147911705,0.12939098054301723,0.17278639003627816,0.13820387917303,0.08560546701515614,0.13639045935734906,0.14459522699869276,0.12441255687257302,0.15294955063037363,0.1467696207905258,0.11845692860516965,0.13407592599083284,0.13147374593005212,0.14522307478376317,0.23625795293379837,0.13521605034836326,0.2331252264077609,0.22868295395846172,0.22081864538587315,0.13626771551871386,0.14105460748166765,0.06987338749285377,0.0,0.0366972477064218,0.1879166630476663,0.10145390052362768,0.17607676832515007,0.16821297106799893,0.21100899226750114,0.10017788689272178,0.07901200464052116,0.12138967065633866,0.15107296120619818,0.14458081921128196,0.08256189060679275,0.14291311405069484,0.12617245193455373,0.11183201248931773,0.16807895995878386,0.23364827394406362,0.07026888273591447,0.1283780804487521,0.08957343910374527,0.09482643453357531,0.14963691939494161,0.08957343910374527,0.13454412459747078,0.05234407760909754,0.10635730797900766,0.12028380448000109,0.13574880151306845,0.13270377424428903,0.12580312086679324,0.06979439249398456,0.15294955063037363,0.1379563433009635,0.09218384495029874,0.10968513970690341,0.1388822766043708,0.09928554067860207,0.1147914530385511,0.0643026087421894,0.18749893859582722,0.08505013546650264,0.11232457045148536,0.16149530030188874,0.11244214876946335,0.1775623611940107,0.18278710494668504,0.16807895995878386
heater,0.16394067530584977,0.1845516907027167,0.1867738147911705,0.11296439527024404,0.17278639003627816,0.10899045134838692,0.07244871114487073,0.13639045935734906,0.14459522699869276,0.067923044412739,0.1260590601741951,0.09801359912141294,0.07437977503542814,0.09471574080859801,0.13147374593005212,0.09806296856493624,0.1844788310988017,0.07625350832666078,0.20245023546407126,0.17309253622573828,0.13770596756036624,0.08828258860308691,0.10563417892421068,0.08820100547329024,0.0366972477064218,0.0,0.1606197441585122,0.07442995768223304,0.14790845271233477,0.1887509223996532,0.16624354502026717,0.10017788689272178,0.06366220471786321,0.08298047593093272,0.15107296120619818,0.10752294856339528,0.0577662660285978,0.14291311405069484,0.07671051525160388,0.13362754592516268,0.13068925029401002,0.1864881677252368,0.07026888273591447,0.1283780804487521,0.08957343910374527,0.09482643453357531,0.09073731208030544,0.11151142852293228,0.16117353614831775,0.06670250067562633,0.06023381419727902,0.08182626587803399,0.10831225552935642,0.05645795219983096,0.06703358277380456,0.03657276365448392,0.1260590601741951,0.11879981759654057,0.09218384495029874,0.10968513970690341,0.09070785851230767,0.08080934664124007,0.06114245019240272,0.0643026087421894,0.15948166061637292,0.08505013546650264,0.08896469072652446,0.13000216604092685,0.08614413836263257,0.1261600087686363,0.11372686029429213,0.13068925029401002
hole,0.2459520247058533,0.3583456071581492,0.14478098424900332,0.1691237577417205,0.22923645922170466,0.19598457849568396,0.12655175428274112,0.22566176889235723,0.1824943628165725,0.2226444728842477,0.35492742525278165,0.12959848356581494,0.09837411716014455,0.11434893763560938,0.24890648393545556,0.19755363660348735,0.21524799512630666,0.11551503565595789,0.13294194802467296,0.2660297942758648,0.20403375863654516,0.1433606392847312,0.05808872949116761,0.14453964050067158,0.1879166630476663,0.1606197441585122,0.0,0.09040632223186862,0.03093535075504683,0.3354517583483997,0.03850936919728909,0.22991683944275731,0.17220869277710316,0.18574544281807115,0.14587731526790393,0.07656697139840463,0.07088334046310674,0.2052046208558519,0.2151078739354132,0.3960876435989613,0.2004049852734585,0.30717745673962293,0.18833446980137925,0.18778363013782984,0.2697526355534138,0.17659485830666122,0.09364038482160253,0.1963199396872768,0.35128638950678104,0.16693002127079637,0.12513203695082742,0.11678062646458842,0.2601944526972899,0.2697973163635812,0.2677704951482387,0.1968726445319029,0.2649172985438677,0.25190597512694857,0.10942531809220668,0.12926029764709857,0.2519629695740556,0.1547838899458449,0.271709476450129,0.2953971620790363,0.1611738523992945,0.15636777327442886,0.19635827845614728,0.2210892993773168,0.09772399499821138,0.056865577941794254,0.09674690639254546,0.3116529873223687
honey,0.13805341979272778,0.23572965700324655,0.16710032605589598,0.1229981301173968,0.17282195958400726,0.11797357632778416,0.0432441182159099,0.1234007317107535,0.11093264180436713,0.12642068611323232,0.25246608741186305,0.10239866399481545,0.06411257114708069,0.04349709541366198,0.18361933166534206,0.0840274409508206,0.19449800851929644,0.08093994758645195,0.14161274640918364,0.22219853151455848,0.1966925263149144,0.09892270114741941,0.08054992392008142,0.05861894053351735,0.10145390052362768,0.07442995768223304,0.09040632223186862,0.0,0.10285588999242379,0.1984175312758194,0.08933124795960456,0.08086639744368096,0.07310232738622446,0.07367853755497222,0.0821468555955146,0.04486727403003177,0.03909073388958495,0.07850512076832217,0.08333207698965428,0.24964922037370318,0.1671003260558961,0.21860160839406495,0.11445656670783555,0.11126452401816611,0.1639689697546184,0.09991548293428709,0.07017384769999468,0.12358099727899607,0.21069896081481243,0.09067230785784741,0.0659500294601093,0.12561304212553792,0.17667316642660036,0.17884120991487729,0.15607838785517114,0.10093004325745258,0.2227627531368379,0.10421106785958023,0.07311750861760669,0.07726142849289697,0.21509882890485765,0.07479781971967636,0.14071716612835838,0.16633475628413763,0.15924632867913135,0.08058289315255496,0.18719262511750379,0.14770792863641058,0.03896626493110955,0.0978411740365881,0.1057796642880674,0.2221680730935226
hose,0.22990247822097687,0.2964785239811829,0.16052967609901492,0.14890419461008675,0.24473407003090641,0.17031807719870395,0.1138171803735295,0.2296083840284221,0.18133128722738268,0.1978290326435611,0.2724124995831214,0.09245662858274828,0.0808692846716006,0.11628874094031083,0.22492940316235976,0.180987090588832,0.22994139799331037,0.1174522849064844,0.10526294334346442,0.19992887940600246,0.13077707711649889,0.12522241451935134,0.06880256275660446,0.15943496969887516,0.17607676832515007,0.14790845271233477,0.03093535075504683,0.10285588999242379,0.0,0.353649094042901,0.050767499888676015,0.22018713263494538,0.15756549707507606,0.17449327025254013,0.16381066831416868,0.06605173079197446,0.06025603443541305,0.18860429547363045,0.20903500353958449,0.3517140726688458,0.18922951623238204,0.27601068781333216,0.18806384401082132,0.17655962325493546,0.23802137096685283,0.1591603249220025,0.08731203506883467,0.17908379745047676,0.310137192405622,0.15135734749246443,0.10605466123286578,0.07382595992509078,0.2365777165856483,0.20259317797122134,0.2218402532802508,0.1521091350185928,0.2208105491989456,0.22802464680150192,0.0877282274690464,0.10146376402096768,0.1818609134115775,0.15616630126245945,0.2484603332529789,0.2640371764543554,0.15590177904496594,0.14406790662965963,0.14380761074694792,0.22644134832439688,0.10424623195014149,0.046485873628927754,0.07674740420378279,0.24662919649911608
lantern,0.26889332672542043,0.15137228441525286,0.16298023923420735,0.15421739894413933,0.12281701695089475,0.32149314048652144,0.14033482772962091,0.05424662313085349,0.17887835552711773,0.304472774839453,0.18356410032395942,0.24279255417498458,0.272288591182379,0.19596746174862523,0.0910723762106489,0.26097958969943036,0.11977318592676922,0.18052663245167488,0.3476334766755007,0.23387470125198828,0.3720505698581964,0.2144819928520082,0.2566237081874344,0.06659302218528551,0.16821297106799893,0.1887509223996532,0.3354517583483997,0.1984175312758194,0.353649094042901,0.0,0.3172950347381457,0.09028234770531574,0.13234370940553652,0.2503249707678882,0.12942307382360252,0.24126981490457233,0.18645508490307527,0.15896713590967382,0.13263609930538234,0.07904569726017341,0.19436848026292453,0.3269635549048385,0.10577579913974422,0.3084874150296223,0.21729043915244595,0.13202320030759795,0.20887106641306774,0.08837357030696646,0.03500520826197451,0.11605944906633237,0.17719671404623583,0.22516788592428605,0.10556457123969376,0.2959173827924203,0.14072494665038005,0.18191726867952795,0.13089081647389222,0.09406490806206336,0.14094843598962803,0.15109065038399128,0.2450848592411563,0.12882370199369753,0.15178932584086524,0.14660919733748856,0.12583293949897234,0.20524007603083816,0.17963342058778242,0.06805583816257954,0.1813155455547354,0.2616265157125085,0.33328405925072035,0.19436848026292453
lego,0.1458555070205939,0.2806693695231074,0.11630328931074074,0.11832321965985426,0.17680030122970136,0.11800290110965339,0.0932100493045771,0.1657566330803667,0.14144648812903426,0.1558621970551327,0.3275468707417014,0.0781306116237277,0.07698459478435116,0.06372984708570317,0.2118509288831084,0.1334746568998857,0.16308761780674597,0.0649625930487806,0.12065005672122919,0.23287177120249392,0.1699045705440766,0.07807277441478822,0.06562897576328408,0.1420463092787304,0.21100899226750114,0.16624354502026717,0.03850936919728909,0.08933124795960456,0.050767499888676015,0.3172950347381457,0.0,0.17970898940491542,0.12930689285319896,0.13027670387043,0.11707112927845087,0.045036850589106,0.050995610565876315,0.19146092226506817,0.1452320553737042,0.37851799718082224,0.1505109039180671,0.2737007497667091,0.1680707028224936,0.12953270562289076,0.25068523815404564,0.13142244594758823,0.05024361291356416,0.18378213441779956,0.31783364032202377,0.1505106889543243,0.09625736278757158,0.1350461175102523,0.23021985138410073,0.23848791724539298,0.22484628591112987,0.14896063081446198,0.24554039156386032,0.20547951654169894,0.1146092221823447,0.13517596190751224,0.23971525820052553,0.10691823038090731,0.2146697345842603,0.26019180522002494,0.15411645476817748,0.10478732256328649,0.1949951647317213,0.16682772210944996,0.05364442842504746,0.028094303651914787,0.04523781581300601,0.2417312095376034
magnet,0.11826657164518906,0.1044665288110096,0.12263093169329242,0.09049140611375106,0.10922911980395955,0.10652845060008165,0.042589649962125,0.03997945874901698,0.06931567844770492,0.12126068361661346,0.19884345186632046,0.14514958573488956,0.10128810332271032,0.09195910963481513,0.1063667968982509,0.07987524709131144,0.1740566229904703,0.08797271414741381,0.1750553036946516,0.2231878191355262,0.2001650830591707,0.10805929384890389,0.18751886871323753,0.04805365697233965,0.10017788689272178,0.10017788689272178,0.22991683944275731,0.08086639744368096,0.22018713263494538,0.09028234770531574,0.17970898940491542,0.0,0.04083950127280389,0.06832755913190114,0.06329454545427493,0.0945922198618585,0.07493614547409977,0.05390781606133044,0.04365902657828136,0.10928365757203484,0.1423470905316454,0.16691407506916045,0.07232000020548368,0.13126881168509863,0.0918936868707867,0.06361781616537676,0.11094606163936116,0.10346192015905697,0.09428512647706044,0.09143038856597718,0.10010023891218023,0.19390016344971073,0.13917153797888315,0.18583712681209075,0.10128810332271021,0.0715318573513376,0.18466368995245008,0.030253557229877548,0.0980916992396833,0.0871290708247231,0.20615317058145155,0.06469347729763653,0.10886721132099342,0.08019119515150941,0.15049879500818275,0.10542597884291438,0.15621579917694162,0.08662569558427691,0.07435517302107553,0.15973765029811615,0.15635084108528363,0.1423470905316454
mailbox,0.0601581200510537,0.08667509124541228,0.0772727846075878,0.024325706655917156,0.05302908701863196,0.07132161634984624,0.0218000162474683,0.03931716388211459,0.039826613059183225,0.06667231623229997,0.13954257961156902,0.08482963448586689,0.10582092006960031,0.07186123157297941,0.11097584552507056,0.099990947508384,0.12825434595163365,0.03814405979453395,0.12109033487593746,0.12221911509041927,0.14826874337641915,0.07922832553058579,0.11846410104268301,0.04940191585096576,0.07901200464052116,0.06366220471786321,0.17220869277710316,0.07310232738622446,0.15756549707507606,0.13234370940553652,0.12930689285319896,0.04083950127280389,0.0,0.04006387149839541,0.045564813650078695,0.0647945978171075,0.038037380814290755,0.05354928720572072,0.037959632166147506,0.11112366485581648,0.07727278460758791,0.10738828218639718,0.03126843318016681,0.07051162695059554,0.07319701876910623,0.04019168560998332,0.088444010397841,0.0640207516282062,0.10891161618730882,0.048069509143387035,0.04501484296872671,0.11124308531585136,0.08764093602762679,0.12296288883006279,0.08431145766577619,0.027279233828404803,0.12829477019472701,0.0304474729398454,0.04610596989907856,0.07244136578026417,0.12345349988251753,0.018510944540878316,0.07994299410717576,0.06502371644524352,0.13864435589310653,0.06715143630106679,0.12549385947596337,0.0614228456076189,0.056751230644075834,0.0862210473436057,0.12858573973848764,0.06163334027890299
makeup,0.04563555285938059,0.17472509996372576,0.14394461582762108,0.07803102636068449,0.12963955400578786,0.03684810978116537,0.06876818937295093,0.12053225351324381,0.07352426819924396,0.02444113595065056,0.2471226732535401,0.12929180025182851,0.08117690205954364,0.08338099632410545,0.20920607232363353,0.08375218949715546,0.23450061576319448,0.06915957412692564,0.09300560354451526,0.21451948781832186,0.15728504848534042,0.10539106019015032,0.1426912397769431,0.127191174280327,0.12138967065633866,0.08298047593093272,0.18574544281807115,0.07367853755497222,0.17449327025254013,0.2503249707678882,0.13027670387043,0.06832755913190114,0.04006387149839541,0.0,0.09606200867303227,0.05619173742614447,0.05922715815609092,0.07003695030030554,0.044423831263845415,0.20442078658239848,0.10481065540831236,0.08375218949715557,0.08807956885368062,0.04260350940636637,0.07293311853000017,0.08578877072735203,0.09455518196558332,0.17625945826040257,0.23352856864895544,0.12460435072475362,0.10389196338621598,0.17987356502768137,0.20311778778360945,0.14710830115267004,0.13884362368760572,0.05030514592052271,0.23305019985640985,0.07267879183339165,0.12098143322203381,0.13717727427886717,0.19010013475403909,0.06210123980497484,0.1156098009143014,0.1022641545302948,0.2155749861736972,0.08725625211075216,0.19010596953200276,0.14091988703043723,0.08307919319934076,0.11453671666711474,0.10551094941787797,0.12437763561796655
marble,0.09165415398208443,0.1420958187475776,0.05505905696346736,0.05329355772271571,0.0638598233155403,0.14059877275570476,0.03942290039546925,0.04120074344834834,0.035705750477116105,0.16909517387307083,0.2520839929725578,0.11985789085158738,0.14341681446340715,0.07631259110454314,0.11244257209168929,0.15497347249919513,0.11375168994973017,0.05913190778049959,0.11400970618926509,0.16001960304154395,0.21648527652105298,0.10810810389318992,0.12377364901167287,0.0491138555115781,0.15107296120619818,0.15107296120619818,0.14587731526790393,0.0821468555955146,0.16381066831416868,0.12942307382360252,0.11707112927845087,0.06329454545427493,0.045564813650078695,0.09606200867303227,0.0,0.06179377135140407,0.06167722522568664,0.055628588030163906,0.09388680626534474,0.18686533552544937,0.09505655719781803,0.15182038844135637,0.07391245016414083,0.1136941511290912,0.14048153145928566,0.040945339416390336,0.09820327074164192,0.08181132882852016,0.14539863698184596,0.08608781428134527,0.09028577211522548,0.15663397303067217,0.1488459080502429,0.2608291571014897,0.19056818247459573,0.11375338033584481,0.18016899229684236,0.052216288779664,0.059361619190679504,0.060816981676488524,0.23020488195074074,0.04140532982732881,0.15348544181090318,0.14115268717159923,0.11584437986841312,0.10789725857076338,0.18472921553051813,0.07142871759014646,0.06284618801844977,0.08583328249078404,0.1596498640418622,0.1550528075493438
microphone,0.0906451898867141,0.21963960150670847,0.11585369891930142,0.08074783912035965,0.1529332755302839,0.07565076643927704,0.05336915243687823,0.11690437819845878,0.09791908617251599,0.09679330299124334,0.2622961583399056,0.05837783499321858,0.05291975623104772,0.02951131783123051,0.158591655944474,0.09316828471664063,0.159035406840767,0.04402066571463059,0.05521878381410439,0.16262750781604085,0.12923222552735325,0.05711385461874052,0.06107676399222872,0.10237543319152587,0.14458081921128196,0.10752294856339528,0.07656697139840463,0.04486727403003177,0.06605173079197446,0.24126981490457233,0.045036850589106,0.0945922198618585,0.0647945978171075,0.05619173742614447,0.06179377135140407,0.0,0.01929445287572007,0.08640668376780736,0.07457459435555724,0.2571720309525113,0.09068227397750217,0.1487290900294067,0.11735205262809822,0.0682266030833123,0.15262581377195894,0.06652433797436219,0.028519265891599255,0.14524128927323976,0.22912185399231455,0.10344616529297068,0.07816852502665694,0.10031184615207345,0.20113893109641612,0.1755109343440754,0.1543043254073585,0.08721219519396028,0.18988351130578618,0.10046789709427029,0.06554802883827482,0.06208759487909543,0.1831219066080101,0.07022166966662913,0.1422100041501141,0.16203980871566326,0.11821387085825763,0.06643455989932257,0.1488144930347458,0.12145271894178378,0.03400948402485282,0.032502209277987526,0.05271330269935026,0.1661965488028998
motorcycle,0.10497197346272447,0.17124909982962788,0.09051371893934157,0.055186747594121566,0.11747527042194517,0.07226928421125423,0.026570520735347603,0.0837090467856112,0.07449949028479896,0.0839469457122175,0.1846487453369291,0.046697287843833424,0.03704591663105117,0.03593414196469458,0.11018804882983624,0.08387616493855043,0.1319059819497569,0.03056350935374419,0.0932155596775488,0.1454786904332227,0.11551719945872219,0.045558903228359426,0.060633579513261315,0.057297001736214215,0.08256189060679275,0.0577662660285978,0.07088334046310674,0.03909073388958495,0.06025603443541305,0.18645508490307527,0.050995610565876315,0.07493614547409977,0.038037380814290755,0.05922715815609092,0.06167722522568664,0.01929445287572007,0.0,0.08499493958358095,0.06561909533378851,0.18634303979334754,0.09051371893934157,0.17349697489021398,0.061459529782983635,0.07128980957402697,0.10690957594653094,0.047527090279506856,0.03118369891398587,0.08096919018564186,0.16557549245269731,0.04680695810545088,0.03584030611115718,0.06616336942767176,0.13101500735709892,0.12419679259571548,0.10653744842056301,0.04459037977616642,0.13468293028793887,0.08746942961629134,0.031015404202309638,0.0530864155394577,0.1333421946895681,0.03873130628217292,0.09829121144953734,0.10433696075659671,0.10315638429199836,0.040480309535011916,0.08848430756853998,0.09429957244756848,0.024922837178992352,0.0347514765399094,0.05896930146389412,0.12840898065020245
muffin,0.11804486689858684,0.1563404776439149,0.11509677381731553,0.08179037945359491,0.1105982022855404,0.15395091364289215,0.06380759400460678,0.08998169197780415,0.05249613284442989,0.15561762956699177,0.23797326385836426,0.19150383010320138,0.14441337682798616,0.13587545068709717,0.195198053181039,0.1702384320308412,0.2340888647655246,0.12477225825212834,0.0925177444354004,0.19935173296913244,0.22354083019795035,0.18934421981756022,0.18376422704016337,0.07825955584713185,0.14291311405069484,0.14291311405069484,0.2052046208558519,0.07850512076832217,0.18860429547363045,0.15896713590967382,0.19146092226506817,0.05390781606133044,0.05354928720572072,0.07003695030030554,0.055628588030163906,0.08640668376780736,0.08499493958358095,0.0,0.09379873201112054,0.1583737332137718,0.15002716432452678,0.11516576159041036,0.08461263968269639,0.12903702004303563,0.09480364954324505,0.09511614452886263,0.1539834247573848,0.12213033182118471,0.15415295826596864,0.1191477560017643,0.12384261613112102,0.18263839398945048,0.18832319527308727,0.24020553963546554,0.1718653540420616,0.10252884587852484,0.22122542350360297,0.02762352237681376,0.07131898457058006,0.08609730480441635,0.2274016081583472,0.07654094388501398,0.1813696763943593,0.14023770711968553,0.17986775740077798,0.15116712631149665,0.1961722893074913,0.13206090946190152,0.12577973409654075,0.15429071230814984,0.21503359472540784,0.15002716432452656
painting,0.0750256212137902,0.1491877088204775,0.13488131733443542,0.07010437018289983,0.10021599027504435,0.08781339080680073,0.06753067657242873,0.06040632161503812,0.11218226591537794,0.06095604859351367,0.1814892417694367,0.10189216081351515,0.10556671951107088,0.05834218682410153,0.1307498557926442,0.08891352583198953,0.1247188850019203,0.050751810770051975,0.15932013222869823,0.1726825331028371,0.18783755126375434,0.07297494430557194,0.12474848728513754,0.09011884349700161,0.12617245193455373,0.07671051525160388,0.2151078739354132,0.08333207698965428,0.20903500353958449,0.13263609930538234,0.1452320553737042,0.04365902657828136,0.037959632166147506,0.044423831263845415,0.09388680626534474,0.07457459435555724,0.06561909533378851,0.09379873201112054,0.0,0.1382792637099468,0.07608684375522246,0.14188366967896693,0.07203590189740228,0.10060720071405571,0.1203266875640584,0.07526606516168877,0.06389359464613353,0.13511111298314982,0.13559794613994536,0.09686816699778578,0.09080781196569399,0.1490499100404291,0.12788802482366757,0.1350444241765082,0.0593598341721594,0.05221241365608509,0.13920455315235958,0.048967422764623625,0.10940066732327014,0.11851851851851836,0.15048215212716887,0.05161409163778863,0.06599386216967495,0.09175123181155664,0.1283099556763625,0.07937896632648167,0.14727235844260966,0.05377144754902208,0.06807999580916058,0.11472958724257387,0.11830654986059996,0.09288526477785486
pants,0.24274709523074367,0.09940901841049377,0.19500327597584044,0.13169698622035386,0.14667981401713814,0.2625960524094142,0.1599767825095898,0.10446567893411507,0.1768318529242252,0.21155809599395137,0.08965169414444552,0.23986351480722778,0.2582710654843412,0.2460876437069186,0.09832441829095495,0.2682460373047695,0.20041978769616353,0.19455100484156185,0.30768769767068405,0.17870905196443476,0.2780665594164643,0.22338251586135438,0.28999468808853646,0.1264554184434753,0.11183201248931773,0.13362754592516268,0.3960876435989613,0.24964922037370318,0.3517140726688458,0.07904569726017341,0.37851799718082224,0.10928365757203484,0.11112366485581648,0.20442078658239848,0.18686533552544937,0.2571720309525113,0.18634303979334754,0.1583737332137718,0.1382792637099468,0.0,0.16169306670587535,0.22273024058209967,0.07747295256961728,0.25476703757496777,0.1009581204804566,0.11996622046575056,0.23695200960957918,0.1009581204804566,0.035226393459491856,0.10457327164440444,0.181602827592663,0.1862886628377014,0.10375625966604718,0.1792175237971434,0.09683594444269761,0.10222743890620933,0.08965169414444529,0.08979180161828137,0.14304608200203128,0.16765610699256217,0.13805899412621458,0.13583417712295232,0.1078175112409443,0.053188562797772954,0.17630743233240231,0.19619923020134045,0.10512098026830008,0.10919041241520999,0.23466251977581953,0.2774729711330063,0.33005839848377283,0.09507264816594485
pear,0.08427692350008631,0.16916451677327216,0.09523809523809534,0.046016754018475714,0.08620265896637336,0.15170681430082533,0.12197129232555892,0.1010695190943921,0.1284540910466292,0.1078905822431212,0.1917618632103527,0.10583150089009374,0.17667069257836832,0.09768484732156402,0.115085013031483,0.22519378208181928,0.08995602351373022,0.05882279227509357,0.12489316891480862,0.10084974673591873,0.2061158139625553,0.0955241495988316,0.08875786403270913,0.14568954412463175,0.16807895995878386,0.13068925029401002,0.2004049852734585,0.1671003260558961,0.18922951623238204,0.19436848026292453,0.1505109039180671,0.1423470905316454,0.07727278460758791,0.10481065540831236,0.09505655719781803,0.09068227397750217,0.09051371893934157,0.15002716432452678,0.07608684375522246,0.16169306670587535,0.0,0.12308753630965596,0.07541445508896838,0.11193093361683493,0.13944991541024698,0.054249269392593,0.07357989944353038,0.13944991541024676,0.1724771236509125,0.10760900343867608,0.13648846335845455,0.10368392199244036,0.14739499946617296,0.1940228007946816,0.13924663315011232,0.08609030288597175,0.08217025144226475,0.1021719328873496,0.1108004436274106,0.12648210682311967,0.12263333963001644,0.06346459738332699,0.09808793214013367,0.11726517049525043,0.08652952057482577,0.10662768280856272,0.11937517153373367,0.04941087155401869,0.12248854050457214,0.07475614539939246,0.14391217299659786,0.07619047619047636
